,Image,F1,Jaccard,Recall,Precision
1476,.\files\images\heart1-slice500_saggital.png,1.0,1.0,1.0,1.0
1477,.\files\images\heart33-slice287_saggital.png,0.9820052083333334,0.9646465938451306,0.9820052083333334,0.9820052083333334
1478,.\files\images\heart21-slice049_saggital.png,1.0,1.0,1.0,1.0
1479,.\files\images\heart13-slice065_saggital.png,0.9960384114583334,0.9921080874270873,0.9960384114583334,0.9960384114583334
1480,.\files\images\heart9-slice220_saggital.png,0.8980240885416667,0.8149217049157084,0.8980240885416667,0.8980240885416667
1481,.\files\images\heart19-slice363_saggital.png,0.986865234375,0.974071039568172,0.986865234375,0.986865234375
1482,.\files\images\heart23-slice403_saggital.png,0.9915234375,0.9831893713444629,0.9915234375,0.9915234375
1483,.\files\images\heart17-slice182_saggital.png,0.9521354166666667,0.9086435707540136,0.9521354166666667,0.9521354166666667
1484,.\files\images\heart29-slice162_saggital.png,0.9607649739583334,0.92449248714969,0.9607649739583334,0.9607649739583334
1485,.\files\images\heart21-slice513_saggital.png,0.993232421875,0.9865558282327607,0.993232421875,0.993232421875
1486,.\files\images\heart22-slice148_saggital.png,0.9300032552083334,0.8691645649720264,0.9300032552083334,0.9300032552083334
1487,.\files\images\heart6-slice112_saggital.png,0.982578125,0.9657528987176534,0.982578125,0.982578125
1488,.\files\images\heart10-slice096_saggital.png,0.995869140625,0.9917722688503545,0.995869140625,0.995869140625
1489,.\files\images\heart2-slice463_saggital.png,0.9998665364583333,0.9997331085369465,0.9998665364583333,0.9998665364583333
1490,.\files\images\heart19-slice325_saggital.png,0.9430924479166667,0.8923130940427865,0.9430924479166667,0.9430924479166667
1491,.\files\images\heart18-slice299_saggital.png,0.96345703125,0.9294906822935313,0.96345703125,0.96345703125
1492,.\files\images\heart3-slice380_saggital.png,0.9923404947916666,0.9847974337189431,0.9923404947916666,0.9923404947916666
1493,.\files\images\heart0-slice188_saggital.png,0.90775390625,0.831089176188688,0.90775390625,0.90775390625
1494,.\files\images\heart12-slice369_saggital.png,0.95765625,0.9187528106730625,0.95765625,0.95765625
1495,.\files\images\heart16-slice051_saggital.png,1.0,1.0,1.0,1.0
1496,.\files\images\heart30-slice453_saggital.png,1.0,1.0,1.0,1.0
1497,.\files\images\heart18-slice144_saggital.png,0.9356705729166667,0.8791174509576036,0.9356705729166667,0.9356705729166667
1498,.\files\images\heart3-slice582_saggital.png,1.0,1.0,1.0,1.0
1499,.\files\images\heart14-slice581_saggital.png,0.9606640625,0.9243056338557523,0.9606640625,0.9606640625
1500,.\files\images\heart7-slice301_saggital.png,0.9920670572916667,0.9842589871365502,0.9920670572916667,0.9920670572916667
1501,.\files\images\heart1-slice235_saggital.png,0.9523046875,0.9089519406435256,0.9523046875,0.9523046875
1502,.\files\images\heart5-slice062_saggital.png,1.0,1.0,1.0,1.0
1503,.\files\images\heart4-slice185_saggital.png,0.9608430989583333,0.924637172687945,0.9608430989583333,0.9608430989583333
1504,.\files\images\heart25-slice477_saggital.png,0.9947265625,0.9895084515251603,0.9947265625,0.9947265625
1505,.\files\images\heart30-slice528_saggital.png,1.0,1.0,1.0,1.0
1506,.\files\images\heart10-slice208_saggital.png,0.9662434895833333,0.9346915640646156,0.9662434895833333,0.9662434895833333
1507,.\files\images\heart30-slice378_saggital.png,0.9906770833333334,0.9815263945508024,0.9906770833333334,0.9906770833333334
1508,.\files\images\heart27-slice213_saggital.png,0.9576106770833334,0.9186689234343675,0.9576106770833334,0.9576106770833334
1509,.\files\images\heart12-slice162_saggital.png,0.9580403645833333,0.9194601518322971,0.9580403645833333,0.9580403645833333
1510,.\files\images\heart9-slice316_saggital.png,0.945419921875,0.8964894572595357,0.945419921875,0.945419921875
1511,.\files\images\heart8-slice443_saggital.png,0.9999348958333333,0.9998698001432198,0.9999348958333333,0.9999348958333333
1512,.\files\images\heart2-slice138_saggital.png,0.9934016927083333,0.9868898899513949,0.9934016927083333,0.9934016927083333
1513,.\files\images\heart11-slice210_saggital.png,0.8464322916666667,0.7337517213355306,0.8464322916666667,0.8464322916666667
1514,.\files\images\heart7-slice231_saggital.png,0.9820540364583333,0.9647408326484668,0.9820540364583333,0.9820540364583333
1515,.\files\images\heart29-slice057_saggital.png,1.0,1.0,1.0,1.0
1516,.\files\images\heart9-slice488_saggital.png,1.0,1.0,1.0,1.0
1517,.\files\images\heart9-slice323_saggital.png,0.9539583333333334,0.9119697271459869,0.9539583333333334,0.9539583333333334
1518,.\files\images\heart5-slice087_saggital.png,0.9999967447916667,0.999993489604526,0.9999967447916667,0.9999967447916667
1519,.\files\images\heart25-slice089_saggital.png,1.0,1.0,1.0,1.0
1520,.\files\images\heart18-slice133_saggital.png,0.9351236979166667,0.8781524164705163,0.9351236979166667,0.9351236979166667
1521,.\files\images\heart2-slice025_saggital.png,1.0,1.0,1.0,1.0
1522,.\files\images\heart27-slice360_saggital.png,0.983916015625,0.9683412304054898,0.983916015625,0.983916015625
1523,.\files\images\heart9-slice585_saggital.png,1.0,1.0,1.0,1.0
1524,.\files\images\heart17-slice356_saggital.png,0.957998046875,0.9193821988547436,0.957998046875,0.957998046875
1525,.\files\images\heart8-slice168_saggital.png,0.9939127604166667,0.9878991814152134,0.9939127604166667,0.9939127604166667
1526,.\files\images\heart6-slice597_saggital.png,1.0,1.0,1.0,1.0
1527,.\files\images\heart9-slice084_saggital.png,1.0,1.0,1.0,1.0
1528,.\files\images\heart28-slice264_saggital.png,0.899736328125,0.8177461013428954,0.899736328125,0.899736328125
1529,.\files\images\heart24-slice137_saggital.png,0.9684928385416667,0.9389104358445969,0.9684928385416667,0.9684928385416667
1530,.\files\images\heart3-slice290_saggital.png,0.9800748697916667,0.96092824930343,0.9800748697916667,0.9800748697916667
