,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
2604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2605,0.9975678,1.0,1.0,0.9223301,1.0,0.9774054,0.9520474,0.9573241,1.0,2.136752e-18,1.0,2.3809524e-17
2606,0.98892933,1.1228385e-19,1.0,0.6565766,0.927875,0.9093682,0.7635218,0.9058811,1.0,1.2735609e-19,3.2051282e-18,2.3809524e-17
2607,0.99752766,1.0,9.9720785e-20,0.038791496,0.7851261,0.85452294,0.9993176,0.9959882,1.0,1.0,4.1017227e-19,4.347826e-18
2608,0.98354095,1.2518778e-19,1.0,0.56309235,0.913851,0.86860293,0.7412228,0.8426065,1.879346e-19,2.1417863e-19,3.8372986e-19,5.2910054e-18
2609,0.9954232,1.490313e-18,1.5787812e-19,0.9925292,0.95874935,0.9210374,1.0,0.8979926,2.2421525e-18,1.0,1.0,3.690037e-18
2610,0.9959931,1.0,1.0,1.0,0.92577803,0.9116737,1.0,1.0,1.0,1.0,1.0,1.8181819e-17
2611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2613,0.99193484,1.0,1.0,0.96897876,0.3627056,0.086000554,6.563402e-20,0.16649184,1.1966017e-19,1.0,1.0,7.6335875e-18
2614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2615,0.9951042,1.0,1.0,0.85915494,0.7379196,0.17083144,0.9244151,0.88683504,1.0,2.5464732e-19,1.0,1.0
2616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2617,0.9976062,1.0,6.6361405e-20,0.015781922,0.90160066,0.8223713,0.61408687,0.9869026,1.1717834e-19,1.0,2.7886226e-19,3.030303e-17
2618,0.9882182,1.0,1.0,0.44989142,1.0,1.0,0.913555,0.7741442,1.0,1.0,1.0,1.0
