,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
1426,0.98461705,0.7782253,0.68680876,0.75264025,0.9757525,0.662309,0.1475377,0.716234,0.025974026,1.0,1.0,1.2820513e-17
1427,0.9948823,0.2779013,0.9965867,0.7206086,0.9988659,0.8649097,1.0,0.76152956,1.0,1.0,1.0,4.7393367e-18
1428,0.9994183,1.0,1.0,0.02631579,1.0,0.999663,2.0833333e-17,0.5147929,1.0,1.0,1.0,1.0
1429,0.9986823,1.0,1.0,5.6497176e-18,1.0,0.99908936,1.0,0.25605536,5.6497176e-18,1.0,1.0,1.0
1430,0.9932325,1.0,1.0,1.0,0.9995506,0.9936876,1.0,1.0,1.0,1.0,1.0,1.0
1431,0.99900126,1.0,1.0,1.0,0.9992703,0.99973136,1.0,1.0,1.0,1.0,1.0,1.0
1432,0.99204683,0.941712,0.99887735,0.62721896,0.9999528,0.9346303,1.0,0.6573356,1.0,1.0,1.0,6.944444e-18
1433,0.9995436,1.0,1.0,0.8581952,1.0,1.0,1.0,0.4149856,1.0,1.0,1.0,1.0
1434,0.9965244,1.0,1.0,1.0,1.0,0.9965244,1.0,1.0,1.0,1.0,1.0,1.0
1435,0.9876334,1.0,1.0,0.9999951,0.9887835,0.99908936,1.0,0.5779221,1.0,1.0,1.0,1.0
1436,0.99997723,1.0,1.0,1.0,1.0,0.99997723,1.0,1.0,1.0,1.0,1.0,1.0
1437,0.9987406,1.0,1.0,0.7171833,0.99999183,0.9996418,1.0,0.7432188,1.0,1.0,1.0,1.0
1438,0.9994968,1.0,1.0,1.0,1.0,0.9994968,1.0,1.0,1.0,1.0,1.0,1.0
1439,0.9949427,1.0,0.9999398,0.452161,0.8808773,1.0,0.25366876,0.7202751,0.9925441,6.9700985e-20,1.0,1.0
1440,0.9849853,0.8393734,0.63639164,0.22642276,0.995957,0.9105785,0.9996418,0.62143946,1.0,1.0,1.4455045e-19,1.8975333e-18
1441,0.9947056,1.0,1.0,0.7653151,0.967876,0.9998714,0.8330206,0.9061644,0.94041604,3.2e-19,1.0,4.1841004e-18
1442,0.99125904,0.6439768,0.44655043,0.89733016,0.993013,0.8243952,6.8965518e-18,0.9208149,0.04109589,4.0338846e-19,2.314815e-18,1.6949152e-17
1443,0.98202735,1.0,0.99900615,0.88437986,0.8785114,0.98799396,4.424779e-18,0.80130845,1.8726592e-18,2.2060447e-19,1.0,1.0
1444,0.97265273,0.7383869,0.8399791,0.7975288,0.9871932,0.79729635,1.0080645e-18,0.87845343,4.458315e-19,1.0,1.0,8.620689e-18
1445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1446,0.96328515,0.99640805,0.68619716,0.6249305,0.51138496,0.69947207,0.3834069,0.4927992,0.569586,1.0,1.0,5.5555554e-17
1447,0.99039906,0.70538545,0.80153054,0.848526,0.8458867,0.880287,0.9305573,0.9411765,0.89370304,1.618123e-18,1.0,2.9411763e-17
