,Image,F1,Jaccard,Recall,Precision
0,.\files\images\heart10-slice000_saggital.png,1.0,1.0,1.0,1.0
1,.\files\images\heart10-slice001_saggital.png,1.0,1.0,1.0,1.0
2,.\files\images\heart10-slice002_saggital.png,1.0,1.0,1.0,1.0
3,.\files\images\heart10-slice003_saggital.png,1.0,1.0,1.0,1.0
4,.\files\images\heart10-slice004_saggital.png,1.0,1.0,1.0,1.0
5,.\files\images\heart10-slice005_saggital.png,1.0,1.0,1.0,1.0
6,.\files\images\heart10-slice006_saggital.png,1.0,1.0,1.0,1.0
7,.\files\images\heart10-slice007_saggital.png,1.0,1.0,1.0,1.0
8,.\files\images\heart10-slice008_saggital.png,1.0,1.0,1.0,1.0
9,.\files\images\heart10-slice009_saggital.png,1.0,1.0,1.0,1.0
10,.\files\images\heart10-slice010_saggital.png,1.0,1.0,1.0,1.0
11,.\files\images\heart10-slice011_saggital.png,1.0,1.0,1.0,1.0
12,.\files\images\heart10-slice012_saggital.png,1.0,1.0,1.0,1.0
13,.\files\images\heart10-slice013_saggital.png,1.0,1.0,1.0,1.0
14,.\files\images\heart10-slice014_saggital.png,1.0,1.0,1.0,1.0
15,.\files\images\heart10-slice015_saggital.png,1.0,1.0,1.0,1.0
16,.\files\images\heart10-slice016_saggital.png,1.0,1.0,1.0,1.0
17,.\files\images\heart10-slice017_saggital.png,1.0,1.0,1.0,1.0
18,.\files\images\heart10-slice018_saggital.png,1.0,1.0,1.0,1.0
19,.\files\images\heart10-slice019_saggital.png,1.0,1.0,1.0,1.0
20,.\files\images\heart10-slice020_saggital.png,1.0,1.0,1.0,1.0
21,.\files\images\heart10-slice021_saggital.png,1.0,1.0,1.0,1.0
22,.\files\images\heart10-slice022_saggital.png,1.0,1.0,1.0,1.0
23,.\files\images\heart10-slice023_saggital.png,1.0,1.0,1.0,1.0
24,.\files\images\heart10-slice024_saggital.png,1.0,1.0,1.0,1.0
25,.\files\images\heart10-slice025_saggital.png,1.0,1.0,1.0,1.0
26,.\files\images\heart10-slice026_saggital.png,1.0,1.0,1.0,1.0
27,.\files\images\heart10-slice027_saggital.png,1.0,1.0,1.0,1.0
28,.\files\images\heart10-slice028_saggital.png,1.0,1.0,1.0,1.0
29,.\files\images\heart10-slice029_saggital.png,1.0,1.0,1.0,1.0
30,.\files\images\heart10-slice030_saggital.png,1.0,1.0,1.0,1.0
31,.\files\images\heart10-slice031_saggital.png,1.0,1.0,1.0,1.0
32,.\files\images\heart10-slice032_saggital.png,1.0,1.0,1.0,1.0
33,.\files\images\heart10-slice033_saggital.png,1.0,1.0,1.0,1.0
34,.\files\images\heart10-slice034_saggital.png,1.0,1.0,1.0,1.0
35,.\files\images\heart10-slice035_saggital.png,1.0,1.0,1.0,1.0
36,.\files\images\heart10-slice036_saggital.png,1.0,1.0,1.0,1.0
37,.\files\images\heart10-slice037_saggital.png,1.0,1.0,1.0,1.0
38,.\files\images\heart10-slice038_saggital.png,1.0,1.0,1.0,1.0
39,.\files\images\heart10-slice039_saggital.png,1.0,1.0,1.0,1.0
40,.\files\images\heart10-slice040_saggital.png,1.0,1.0,1.0,1.0
41,.\files\images\heart10-slice041_saggital.png,1.0,1.0,1.0,1.0
42,.\files\images\heart10-slice042_saggital.png,1.0,1.0,1.0,1.0
43,.\files\images\heart10-slice043_saggital.png,1.0,1.0,1.0,1.0
44,.\files\images\heart10-slice044_saggital.png,1.0,1.0,1.0,1.0
45,.\files\images\heart10-slice045_saggital.png,1.0,1.0,1.0,1.0
46,.\files\images\heart10-slice046_saggital.png,1.0,1.0,1.0,1.0
47,.\files\images\heart10-slice047_saggital.png,1.0,1.0,1.0,1.0
48,.\files\images\heart10-slice048_saggital.png,1.0,1.0,1.0,1.0
49,.\files\images\heart10-slice049_saggital.png,1.0,1.0,1.0,1.0
50,.\files\images\heart10-slice050_saggital.png,1.0,1.0,1.0,1.0
51,.\files\images\heart10-slice051_saggital.png,1.0,1.0,1.0,1.0
52,.\files\images\heart10-slice052_saggital.png,1.0,1.0,1.0,1.0
53,.\files\images\heart10-slice053_saggital.png,1.0,1.0,1.0,1.0
54,.\files\images\heart10-slice054_saggital.png,1.0,1.0,1.0,1.0
55,.\files\images\heart10-slice055_saggital.png,1.0,1.0,1.0,1.0
56,.\files\images\heart10-slice056_saggital.png,1.0,1.0,1.0,1.0
57,.\files\images\heart10-slice057_saggital.png,1.0,1.0,1.0,1.0
58,.\files\images\heart10-slice058_saggital.png,1.0,1.0,1.0,1.0
59,.\files\images\heart10-slice059_saggital.png,1.0,1.0,1.0,1.0
60,.\files\images\heart10-slice060_saggital.png,1.0,1.0,1.0,1.0
61,.\files\images\heart10-slice061_saggital.png,1.0,1.0,1.0,1.0
62,.\files\images\heart10-slice062_saggital.png,1.0,1.0,1.0,1.0
63,.\files\images\heart10-slice063_saggital.png,1.0,1.0,1.0,1.0
64,.\files\images\heart10-slice064_saggital.png,1.0,1.0,1.0,1.0
65,.\files\images\heart10-slice065_saggital.png,1.0,1.0,1.0,1.0
66,.\files\images\heart10-slice066_saggital.png,1.0,1.0,1.0,1.0
67,.\files\images\heart10-slice067_saggital.png,1.0,1.0,1.0,1.0
68,.\files\images\heart10-slice068_saggital.png,1.0,1.0,1.0,1.0
69,.\files\images\heart10-slice069_saggital.png,1.0,1.0,1.0,1.0
70,.\files\images\heart10-slice070_saggital.png,1.0,1.0,1.0,1.0
71,.\files\images\heart10-slice071_saggital.png,1.0,1.0,1.0,1.0
72,.\files\images\heart10-slice072_saggital.png,1.0,1.0,1.0,1.0
73,.\files\images\heart10-slice073_saggital.png,1.0,1.0,1.0,1.0
74,.\files\images\heart10-slice074_saggital.png,1.0,1.0,1.0,1.0
75,.\files\images\heart10-slice075_saggital.png,1.0,1.0,1.0,1.0
76,.\files\images\heart10-slice076_saggital.png,1.0,1.0,1.0,1.0
77,.\files\images\heart10-slice077_saggital.png,1.0,1.0,1.0,1.0
78,.\files\images\heart10-slice078_saggital.png,1.0,1.0,1.0,1.0
79,.\files\images\heart10-slice079_saggital.png,1.0,1.0,1.0,1.0
80,.\files\images\heart10-slice080_saggital.png,1.0,1.0,1.0,1.0
81,.\files\images\heart10-slice081_saggital.png,1.0,1.0,1.0,1.0
82,.\files\images\heart10-slice082_saggital.png,1.0,1.0,1.0,1.0
83,.\files\images\heart10-slice083_saggital.png,1.0,1.0,1.0,1.0
84,.\files\images\heart10-slice084_saggital.png,1.0,1.0,1.0,1.0
85,.\files\images\heart10-slice085_saggital.png,1.0,1.0,1.0,1.0
86,.\files\images\heart10-slice086_saggital.png,1.0,1.0,1.0,1.0
87,.\files\images\heart10-slice087_saggital.png,1.0,1.0,1.0,1.0
88,.\files\images\heart10-slice088_saggital.png,1.0,1.0,1.0,1.0
89,.\files\images\heart10-slice089_saggital.png,0.9999772135416667,0.9999544281217551,0.9999772135416667,0.9999772135416667
90,.\files\images\heart10-slice090_saggital.png,0.9996451822916667,0.9992906162852373,0.9996451822916667,0.9996451822916667
91,.\files\images\heart10-slice091_saggital.png,0.9994791666666667,0.9989588755856325,0.9994791666666667,0.9994791666666667
92,.\files\images\heart10-slice092_saggital.png,0.9978255208333333,0.9956604778671378,0.9978255208333333,0.9978255208333333
93,.\files\images\heart10-slice093_saggital.png,0.9955729166666667,0.9911848586984703,0.9955729166666667,0.9955729166666667
94,.\files\images\heart10-slice094_saggital.png,0.9931705729166667,0.9864337952395424,0.9931705729166667,0.9931705729166667
95,.\files\images\heart10-slice095_saggital.png,0.991298828125,0.9827477708609657,0.991298828125,0.991298828125
96,.\files\images\heart10-slice096_saggital.png,0.9904850260416667,0.9811494149095681,0.9904850260416667,0.9904850260416667
97,.\files\images\heart10-slice097_saggital.png,0.9903971354166666,0.9809769466387231,0.9903971354166666,0.9903971354166666
98,.\files\images\heart10-slice098_saggital.png,0.990771484375,0.9817117422226522,0.990771484375,0.990771484375
99,.\files\images\heart10-slice099_saggital.png,0.9926627604166667,0.9854324067551236,0.9926627604166667,0.9926627604166667
100,.\files\images\heart10-slice100_saggital.png,0.9955696614583334,0.9911784055664844,0.9955696614583334,0.9955696614583334
101,.\files\images\heart10-slice101_saggital.png,0.997197265625,0.9944101979802702,0.997197265625,0.997197265625
102,.\files\images\heart10-slice102_saggital.png,0.9964225260416667,0.9928705574782922,0.9964225260416667,0.9964225260416667
103,.\files\images\heart10-slice103_saggital.png,0.9959928385416666,0.9920176635941264,0.9959928385416666,0.9959928385416666
104,.\files\images\heart10-slice104_saggital.png,0.9956608072916666,0.991359109074232,0.9956608072916666,0.9956608072916666
105,.\files\images\heart10-slice105_saggital.png,0.9949576822916667,0.9899659594039171,0.9949576822916667,0.9949576822916667
106,.\files\images\heart10-slice106_saggital.png,0.9951009114583333,0.990249591033511,0.9951009114583333,0.9951009114583333
107,.\files\images\heart10-slice107_saggital.png,0.995693359375,0.9914236539901401,0.995693359375,0.995693359375
108,.\files\images\heart10-slice108_saggital.png,0.9966438802083334,0.9933102121460853,0.9966438802083334,0.9966438802083334
109,.\files\images\heart10-slice109_saggital.png,0.997822265625,0.9956539956929733,0.997822265625,0.997822265625
110,.\files\images\heart10-slice110_saggital.png,0.9986393229166667,0.9972823436860002,0.9986393229166667,0.9986393229166667
111,.\files\images\heart10-slice111_saggital.png,0.998505859375,0.9970161770011604,0.998505859375,0.998505859375
112,.\files\images\heart10-slice112_saggital.png,0.9987565104166667,0.9975161095252648,0.9987565104166667,0.9987565104166667
113,.\files\images\heart10-slice113_saggital.png,0.998603515625,0.997210926148055,0.998603515625,0.998603515625
114,.\files\images\heart10-slice114_saggital.png,0.998095703125,0.9961986451581462,0.998095703125,0.998095703125
115,.\files\images\heart10-slice115_saggital.png,0.9979361979166667,0.995880896847002,0.9979361979166667,0.9979361979166667
116,.\files\images\heart10-slice116_saggital.png,0.9973665364583333,0.9947469067462315,0.9973665364583333,0.9973665364583333
117,.\files\images\heart10-slice117_saggital.png,0.99767578125,0.9953623414329975,0.99767578125,0.99767578125
118,.\files\images\heart10-slice118_saggital.png,0.9972233072916666,0.9944619919299601,0.9972233072916666,0.9972233072916666
119,.\files\images\heart10-slice119_saggital.png,0.9977571614583334,0.9955243610521974,0.9977571614583334,0.9977571614583334
120,.\files\images\heart10-slice120_saggital.png,0.9971451822916667,0.9943066181506571,0.9971451822916667,0.9971451822916667
121,.\files\images\heart10-slice121_saggital.png,0.9975423177083333,0.9950966862041533,0.9975423177083333,0.9975423177083333
122,.\files\images\heart10-slice122_saggital.png,0.998115234375,0.996237560067451,0.998115234375,0.998115234375
123,.\files\images\heart10-slice123_saggital.png,0.9978938802083334,0.9957966132526872,0.9978938802083334,0.9978938802083334
124,.\files\images\heart10-slice124_saggital.png,0.9973372395833333,0.994688622093514,0.9973372395833333,0.9973372395833333
125,.\files\images\heart10-slice125_saggital.png,0.9959733072916667,0.9919789130357253,0.9959733072916667,0.9959733072916667
126,.\files\images\heart10-slice126_saggital.png,0.9951627604166666,0.9903720933246082,0.9951627604166666,0.9951627604166666
127,.\files\images\heart10-slice127_saggital.png,0.9918977864583334,0.9839258094410844,0.9918977864583334,0.9918977864583334
128,.\files\images\heart10-slice128_saggital.png,0.9893326822916667,0.9788905458375339,0.9893326822916667,0.9893326822916667
129,.\files\images\heart10-slice129_saggital.png,0.9875944010416666,0.9754928282279405,0.9875944010416666,0.9875944010416666
130,.\files\images\heart10-slice130_saggital.png,0.9837109375,0.9679440365914594,0.9837109375,0.9837109375
131,.\files\images\heart10-slice131_saggital.png,0.978837890625,0.9585528895349393,0.978837890625,0.978837890625
132,.\files\images\heart10-slice132_saggital.png,0.97322265625,0.9478419661029845,0.97322265625,0.97322265625
133,.\files\images\heart10-slice133_saggital.png,0.969453125,0.9407171556364188,0.969453125,0.969453125
134,.\files\images\heart10-slice134_saggital.png,0.97087890625,0.943405894744833,0.97087890625,0.97087890625
135,.\files\images\heart10-slice135_saggital.png,0.9726204427083334,0.9467002100687238,0.9726204427083334,0.9726204427083334
136,.\files\images\heart10-slice136_saggital.png,0.9746321614583333,0.9505195353547539,0.9746321614583333,0.9746321614583333
137,.\files\images\heart10-slice137_saggital.png,0.9748600260416667,0.9509530901204422,0.9748600260416667,0.9748600260416667
138,.\files\images\heart10-slice138_saggital.png,0.9741015625,0.9495107185013136,0.9741015625,0.9741015625
139,.\files\images\heart10-slice139_saggital.png,0.9722395833333334,0.9459788172097502,0.9722395833333334,0.9722395833333334
140,.\files\images\heart10-slice140_saggital.png,0.9714876302083333,0.9445560974683425,0.9714876302083333,0.9714876302083333
141,.\files\images\heart10-slice141_saggital.png,0.9725455729166667,0.9465583555637226,0.9725455729166667,0.9725455729166667
142,.\files\images\heart10-slice142_saggital.png,0.9727506510416667,0.946946962807102,0.9727506510416667,0.9727506510416667
143,.\files\images\heart10-slice143_saggital.png,0.97068359375,0.9430371340202274,0.97068359375,0.97068359375
144,.\files\images\heart10-slice144_saggital.png,0.9648665364583333,0.9321180025975414,0.9648665364583333,0.9648665364583333
145,.\files\images\heart10-slice145_saggital.png,0.95982421875,0.922751938712282,0.95982421875,0.95982421875
146,.\files\images\heart10-slice146_saggital.png,0.9573697916666667,0.9182256412818143,0.9573697916666667,0.9573697916666667
147,.\files\images\heart10-slice147_saggital.png,0.9545638020833334,0.9130770524165676,0.9545638020833334,0.9545638020833334
148,.\files\images\heart10-slice148_saggital.png,0.9487825520833333,0.9025559402230796,0.9487825520833333,0.9487825520833333
149,.\files\images\heart10-slice149_saggital.png,0.9451009114583333,0.8959159427892552,0.9451009114583333,0.9451009114583333
150,.\files\images\heart10-slice150_saggital.png,0.94275390625,0.8917071548650496,0.94275390625,0.94275390625
151,.\files\images\heart10-slice151_saggital.png,0.9445475260416667,0.8949218930713834,0.9445475260416667,0.9445475260416667
152,.\files\images\heart10-slice152_saggital.png,0.9463411458333333,0.8981475760309438,0.9463411458333333,0.9463411458333333
153,.\files\images\heart10-slice153_saggital.png,0.9463313802083333,0.8981299835952633,0.9463313802083333,0.9463313802083333
154,.\files\images\heart10-slice154_saggital.png,0.94541015625,0.8964718955458839,0.94541015625,0.94541015625
155,.\files\images\heart10-slice155_saggital.png,0.9449641927083333,0.8956702570447413,0.9449641927083333,0.9449641927083333
156,.\files\images\heart10-slice156_saggital.png,0.942509765625,0.8912704202720548,0.942509765625,0.942509765625
157,.\files\images\heart10-slice157_saggital.png,0.9406998697916666,0.8880390391405489,0.9406998697916666,0.9406998697916666
158,.\files\images\heart10-slice158_saggital.png,0.9371549479166666,0.8817418362909104,0.9371549479166666,0.9371549479166666
159,.\files\images\heart10-slice159_saggital.png,0.9346516927083334,0.8773202963868306,0.9346516927083334,0.9346516927083334
160,.\files\images\heart10-slice160_saggital.png,0.9349641927083333,0.8778711347610941,0.9349641927083333,0.9349641927083333
161,.\files\images\heart10-slice161_saggital.png,0.9396614583333334,0.8861900434707861,0.9396614583333334,0.9396614583333334
162,.\files\images\heart10-slice162_saggital.png,0.9438020833333334,0.8935844962769367,0.9438020833333334,0.9438020833333334
163,.\files\images\heart10-slice163_saggital.png,0.9432063802083334,0.8925171031920824,0.9432063802083334,0.9432063802083334
164,.\files\images\heart10-slice164_saggital.png,0.9407096354166666,0.8880564450208043,0.9407096354166666,0.9407096354166666
165,.\files\images\heart10-slice165_saggital.png,0.9365983072916667,0.880756833202215,0.9365983072916667,0.9365983072916667
166,.\files\images\heart10-slice166_saggital.png,0.9341438802083334,0.876425872932007,0.9341438802083334,0.9341438802083334
167,.\files\images\heart10-slice167_saggital.png,0.931953125,0.8725769877843611,0.931953125,0.931953125
168,.\files\images\heart10-slice168_saggital.png,0.9316764322916666,0.8720919957707297,0.9316764322916666,0.9316764322916666
169,.\files\images\heart10-slice169_saggital.png,0.9320149739583333,0.8726854321288691,0.9320149739583333,0.9320149739583333
170,.\files\images\heart10-slice170_saggital.png,0.9330696614583334,0.8745366288240517,0.9330696614583334,0.9330696614583334
171,.\files\images\heart10-slice171_saggital.png,0.934404296875,0.8768844451368715,0.934404296875,0.934404296875
172,.\files\images\heart10-slice172_saggital.png,0.9346028645833333,0.8772342570808763,0.9346028645833333,0.9346028645833333
173,.\files\images\heart10-slice173_saggital.png,0.934833984375,0.8776415794926333,0.934833984375,0.934833984375
174,.\files\images\heart10-slice174_saggital.png,0.933798828125,0.8758186098059151,0.933798828125,0.933798828125
175,.\files\images\heart10-slice175_saggital.png,0.9331966145833334,0.8747597048718121,0.9331966145833334,0.9331966145833334
176,.\files\images\heart10-slice176_saggital.png,0.934970703125,0.8778826139979278,0.934970703125,0.934970703125
177,.\files\images\heart10-slice177_saggital.png,0.9384700520833333,0.88407308142851,0.9384700520833333,0.9384700520833333
178,.\files\images\heart10-slice178_saggital.png,0.9403580729166666,0.8874300354507529,0.9403580729166666,0.9403580729166666
179,.\files\images\heart10-slice179_saggital.png,0.9414127604166667,0.8893105123647747,0.9414127604166667,0.9414127604166667
180,.\files\images\heart10-slice180_saggital.png,0.940224609375,0.8871923406529612,0.940224609375,0.940224609375
181,.\files\images\heart10-slice181_saggital.png,0.9368001302083333,0.8811138496394838,0.9368001302083333,0.9368001302083333
182,.\files\images\heart10-slice182_saggital.png,0.9351692708333333,0.8782327981511145,0.9351692708333333,0.9351692708333333
183,.\files\images\heart10-slice183_saggital.png,0.933515625,0.8753204893414401,0.933515625,0.933515625
184,.\files\images\heart10-slice184_saggital.png,0.9339615885416667,0.8761050056948826,0.9339615885416667,0.9339615885416667
185,.\files\images\heart10-slice185_saggital.png,0.933857421875,0.8759217022523884,0.933857421875,0.933857421875
186,.\files\images\heart10-slice186_saggital.png,0.9356087239583334,0.8790082604188011,0.9356087239583334,0.9356087239583334
187,.\files\images\heart10-slice187_saggital.png,0.9360416666666667,0.8797728607793225,0.9360416666666667,0.9360416666666667
188,.\files\images\heart10-slice188_saggital.png,0.9387076822916667,0.8844949375669036,0.9387076822916667,0.9387076822916667
189,.\files\images\heart10-slice189_saggital.png,0.9416731770833333,0.8897754046223217,0.9416731770833333,0.9416731770833333
190,.\files\images\heart10-slice190_saggital.png,0.9442252604166667,0.8943434854193516,0.9442252604166667,0.9442252604166667
191,.\files\images\heart10-slice191_saggital.png,0.94771484375,0.9006254988213894,0.94771484375,0.94771484375
192,.\files\images\heart10-slice192_saggital.png,0.9481868489583334,0.901478411844626,0.9481868489583334,0.9481868489583334
193,.\files\images\heart10-slice193_saggital.png,0.95009765625,0.9049390754348433,0.95009765625,0.95009765625
194,.\files\images\heart10-slice194_saggital.png,0.9501953125,0.9051162790697674,0.9501953125,0.9501953125
195,.\files\images\heart10-slice195_saggital.png,0.945986328125,0.8975085934532248,0.945986328125,0.945986328125
196,.\files\images\heart10-slice196_saggital.png,0.944599609375,0.8950154062531808,0.944599609375,0.944599609375
197,.\files\images\heart10-slice197_saggital.png,0.942119140625,0.8905720642129847,0.942119140625,0.942119140625
198,.\files\images\heart10-slice198_saggital.png,0.9412858072916667,0.8890839603120186,0.9412858072916667,0.9412858072916667
199,.\files\images\heart10-slice199_saggital.png,0.9406119791666666,0.8878824006587923,0.9406119791666666,0.9406119791666666
200,.\files\images\heart10-slice200_saggital.png,0.94083984375,0.8882885540946726,0.94083984375,0.94083984375
201,.\files\images\heart10-slice201_saggital.png,0.9405924479166666,0.8878475956368106,0.9405924479166666,0.9405924479166666
202,.\files\images\heart10-slice202_saggital.png,0.9421354166666667,0.8906011520850771,0.9421354166666667,0.9421354166666667
203,.\files\images\heart10-slice203_saggital.png,0.94564453125,0.8968934664616639,0.94564453125,0.94564453125
204,.\files\images\heart10-slice204_saggital.png,0.9501790364583333,0.9050867428411963,0.9501790364583333,0.9501790364583333
205,.\files\images\heart10-slice205_saggital.png,0.951328125,0.9071742531475825,0.951328125,0.951328125
206,.\files\images\heart10-slice206_saggital.png,0.9477701822916667,0.9007254559235255,0.9477701822916667,0.9477701822916667
207,.\files\images\heart10-slice207_saggital.png,0.9440299479166666,0.8939931071474811,0.9440299479166666,0.9440299479166666
208,.\files\images\heart10-slice208_saggital.png,0.942177734375,0.8906767847416475,0.942177734375,0.942177734375
209,.\files\images\heart10-slice209_saggital.png,0.9395768229166667,0.88603950123096,0.9395768229166667,0.9395768229166667
210,.\files\images\heart10-slice210_saggital.png,0.9370670572916666,0.8815862409006134,0.9370670572916666,0.9370670572916666
211,.\files\images\heart10-slice211_saggital.png,0.9374348958333333,0.8822376079897065,0.9374348958333333,0.9374348958333333
212,.\files\images\heart10-slice212_saggital.png,0.9380598958333334,0.8833453903404981,0.9380598958333334,0.9380598958333334
213,.\files\images\heart10-slice213_saggital.png,0.9389420572916667,0.8849111999435508,0.9389420572916667,0.9389420572916667
214,.\files\images\heart10-slice214_saggital.png,0.9378157552083334,0.8829125076998986,0.9378157552083334,0.9378157552083334
215,.\files\images\heart10-slice215_saggital.png,0.9374446614583334,0.8822549070667275,0.9374446614583334,0.9374446614583334
216,.\files\images\heart10-slice216_saggital.png,0.9404557291666666,0.8876039964115862,0.9404557291666666,0.9404557291666666
217,.\files\images\heart10-slice217_saggital.png,0.9411979166666666,0.8889271484086773,0.9411979166666666,0.9411979166666666
218,.\files\images\heart10-slice218_saggital.png,0.940771484375,0.8881666897155764,0.940771484375,0.940771484375
219,.\files\images\heart10-slice219_saggital.png,0.9385970052083333,0.8842984331248869,0.9385970052083333,0.9385970052083333
220,.\files\images\heart10-slice220_saggital.png,0.9369921875,0.8814537169735053,0.9369921875,0.9369921875
221,.\files\images\heart10-slice221_saggital.png,0.9334505208333334,0.875206016285969,0.9334505208333334,0.9334505208333334
222,.\files\images\heart10-slice222_saggital.png,0.9354069010416667,0.8786520426977492,0.9354069010416667,0.9354069010416667
223,.\files\images\heart10-slice223_saggital.png,0.9401497395833334,0.8870590258794911,0.9401497395833334,0.9401497395833334
224,.\files\images\heart10-slice224_saggital.png,0.94017578125,0.8871053940991099,0.94017578125,0.94017578125
225,.\files\images\heart10-slice225_saggital.png,0.93990234375,0.88661864141349,0.93990234375,0.93990234375
226,.\files\images\heart10-slice226_saggital.png,0.9401627604166667,0.8870822097044677,0.9401627604166667,0.9401627604166667
227,.\files\images\heart10-slice227_saggital.png,0.941806640625,0.8900137505883221,0.941806640625,0.941806640625
228,.\files\images\heart10-slice228_saggital.png,0.9414453125,0.889368611387874,0.9414453125,0.9414453125
229,.\files\images\heart10-slice229_saggital.png,0.9379036458333333,0.8830683225244885,0.9379036458333333,0.9379036458333333
230,.\files\images\heart10-slice230_saggital.png,0.9357486979166667,0.8792553939890744,0.9357486979166667,0.9357486979166667
231,.\files\images\heart10-slice231_saggital.png,0.935693359375,0.8791576822498509,0.935693359375,0.935693359375
232,.\files\images\heart10-slice232_saggital.png,0.9338899739583333,0.8759789807303006,0.9338899739583333,0.9338899739583333
233,.\files\images\heart10-slice233_saggital.png,0.9315559895833333,0.8718809600701956,0.9315559895833333,0.9315559895833333
234,.\files\images\heart10-slice234_saggital.png,0.9295572916666667,0.8683858411385477,0.9295572916666667,0.9295572916666667
235,.\files\images\heart10-slice235_saggital.png,0.9280891927083333,0.8658268826053551,0.9280891927083333,0.9280891927083333
236,.\files\images\heart10-slice236_saggital.png,0.9253092447916667,0.8610004694906783,0.9253092447916667,0.9253092447916667
237,.\files\images\heart10-slice237_saggital.png,0.92392578125,0.8586078591523731,0.92392578125,0.92392578125
238,.\files\images\heart10-slice238_saggital.png,0.9225911458333333,0.8563055169496646,0.9225911458333333,0.9225911458333333
239,.\files\images\heart10-slice239_saggital.png,0.9209440104166666,0.8534719414997919,0.9209440104166666,0.9209440104166666
240,.\files\images\heart10-slice240_saggital.png,0.9196842447916667,0.8513105917022475,0.9196842447916667,0.9196842447916667
241,.\files\images\heart10-slice241_saggital.png,0.918935546875,0.8500284550275066,0.918935546875,0.918935546875
242,.\files\images\heart10-slice242_saggital.png,0.9206673177083333,0.8529967940501431,0.9206673177083333,0.9206673177083333
243,.\files\images\heart10-slice243_saggital.png,0.9207486979166667,0.8531365180095672,0.9207486979166667,0.9207486979166667
244,.\files\images\heart10-slice244_saggital.png,0.923779296875,0.8583548840796698,0.923779296875,0.923779296875
245,.\files\images\heart10-slice245_saggital.png,0.9236848958333334,0.8581918921861579,0.9236848958333334,0.9236848958333334
246,.\files\images\heart10-slice246_saggital.png,0.9223600260416667,0.8559073979537896,0.9223600260416667,0.9223600260416667
247,.\files\images\heart10-slice247_saggital.png,0.9192805989583334,0.8506191321005913,0.9192805989583334,0.9192805989583334
248,.\files\images\heart10-slice248_saggital.png,0.91646484375,0.8458099753050814,0.91646484375,0.91646484375
249,.\files\images\heart10-slice249_saggital.png,0.9163541666666667,0.8456214553494185,0.9163541666666667,0.9163541666666667
250,.\files\images\heart10-slice250_saggital.png,0.9180826822916667,0.8485700961292555,0.9180826822916667,0.9180826822916667
251,.\files\images\heart10-slice251_saggital.png,0.9163053385416666,0.8455382970223273,0.9163053385416666,0.9163053385416666
252,.\files\images\heart10-slice252_saggital.png,0.9139615885416666,0.8415554909465847,0.9139615885416666,0.9139615885416666
253,.\files\images\heart10-slice253_saggital.png,0.91080078125,0.8362113794896624,0.91080078125,0.91080078125
254,.\files\images\heart10-slice254_saggital.png,0.908115234375,0.8316951229328587,0.908115234375,0.908115234375
255,.\files\images\heart10-slice255_saggital.png,0.9038053385416667,0.8244934684677997,0.9038053385416667,0.9038053385416667
256,.\files\images\heart10-slice256_saggital.png,0.9014322916666667,0.8205523290269053,0.9014322916666667,0.9014322916666667
257,.\files\images\heart10-slice257_saggital.png,0.8995084635416667,0.8173697241112075,0.8995084635416667,0.8995084635416667
258,.\files\images\heart10-slice258_saggital.png,0.900546875,0.8190861934200242,0.900546875,0.900546875
259,.\files\images\heart10-slice259_saggital.png,0.8996484375,0.8176009088004544,0.8996484375,0.8996484375
260,.\files\images\heart10-slice260_saggital.png,0.8991080729166666,0.8167087529642749,0.8991080729166666,0.8991080729166666
261,.\files\images\heart10-slice261_saggital.png,0.9011881510416667,0.8201478277614018,0.9011881510416667,0.9011881510416667
262,.\files\images\heart10-slice262_saggital.png,0.9043196614583333,0.8253499032956716,0.9043196614583333,0.9043196614583333
263,.\files\images\heart10-slice263_saggital.png,0.9029720052083333,0.8231075318910289,0.9029720052083333,0.9029720052083333
264,.\files\images\heart10-slice264_saggital.png,0.90111328125,0.8200238167179141,0.90111328125,0.90111328125
265,.\files\images\heart10-slice265_saggital.png,0.8983463541666666,0.8154526221234649,0.8983463541666666,0.8983463541666666
266,.\files\images\heart10-slice266_saggital.png,0.8958072916666666,0.8112780358953798,0.8958072916666666,0.8958072916666666
267,.\files\images\heart10-slice267_saggital.png,0.8985319010416667,0.8157584426561378,0.8985319010416667,0.8985319010416667
268,.\files\images\heart10-slice268_saggital.png,0.898701171875,0.8160375267129544,0.898701171875,0.898701171875
269,.\files\images\heart10-slice269_saggital.png,0.8972916666666667,0.813716228981674,0.8972916666666667,0.8972916666666667
270,.\files\images\heart10-slice270_saggital.png,0.8951953125,0.8102747233320369,0.8951953125,0.8951953125
271,.\files\images\heart10-slice271_saggital.png,0.894580078125,0.809267193780644,0.894580078125,0.894580078125
272,.\files\images\heart10-slice272_saggital.png,0.8954459635416666,0.8106855201152897,0.8954459635416666,0.8954459635416666
273,.\files\images\heart10-slice273_saggital.png,0.897802734375,0.8145572143711514,0.897802734375,0.897802734375
274,.\files\images\heart10-slice274_saggital.png,0.9012141927083334,0.820190965998809,0.9012141927083334,0.9012141927083334
275,.\files\images\heart10-slice275_saggital.png,0.8999869791666667,0.8181602963980067,0.8999869791666667,0.8999869791666667
276,.\files\images\heart10-slice276_saggital.png,0.8951790364583333,0.8102480546610057,0.8951790364583333,0.8951790364583333
277,.\files\images\heart10-slice277_saggital.png,0.8912272135416667,0.8037960747471485,0.8912272135416667,0.8912272135416667
