,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
99,0.99402165,0.9559272,0.92378277,0.73313785,0.947482,0.8980821,1.1415525e-18,5e-17,2.5e-16,5.7471264e-18,1.0,1.369863e-17
100,0.99453753,0.9639406,0.91935724,0.7449795,0.9500635,0.9040731,1.1428571e-18,4.5454544e-17,1e-15,6.849315e-18,1.0,1.369863e-17
101,0.99447876,0.9601441,0.91745055,0.76021624,0.9512838,0.9028904,1.1574074e-18,6.25e-17,1e-16,1.03092785e-17,1.0,1.369863e-17
102,0.9945022,0.9652648,0.9324579,0.78291816,0.95766836,0.9116669,1.1641443e-18,4.7619047e-17,6.666667e-17,1.7857144e-17,1.0,1.4492754e-17
103,0.9945255,0.9559569,0.9164449,0.77961266,0.9569551,0.90750766,1.1750881e-18,4.7619047e-17,3.3333334e-17,6.25e-17,1.0,1.369863e-17
104,0.99471986,0.95245504,0.9070418,0.7611459,0.9613206,0.90744025,1.1614402e-18,4.1666666e-17,3.3333334e-17,1.0,1.0,1.4492754e-17
105,0.99465966,0.95916545,0.8921892,0.72795564,0.95865834,0.900121,1.1560694e-18,4.5454544e-17,8.333333e-17,1.0,1.0,1.4492754e-17
106,0.9948868,0.9650733,0.8845048,0.7177814,0.9552572,0.89863014,1.1441648e-18,4.5454544e-17,5.5555554e-17,1.0,1.0,1.5384615e-17
107,0.9948894,0.9604314,0.87265736,0.7104768,0.955803,0.896805,1.1299435e-18,3.703704e-17,2.8571427e-17,1.0,1.0,1.5873015e-17
108,0.9948179,0.935099,0.8462732,0.72324836,0.9601646,0.89568305,1.1273957e-18,3.3333334e-17,1.6949152e-17,1.0,1.0,1.7241379e-17
109,0.99499446,0.9414973,0.85883784,0.724896,0.96375245,0.9031951,1.1286682e-18,3.5714287e-17,2.5e-17,1.0,1.0,1.6666667e-17
110,0.9944605,0.92957383,0.8571891,0.73087984,0.96051145,0.9003345,1.1376564e-18,3.846154e-17,1e-16,1.0,1.0,1.5151515e-17
111,0.9945135,0.92308694,0.8362954,0.71372336,0.9648192,0.8982253,1.1441648e-18,3.703704e-17,3.3333334e-17,1.0,1.0,1.20481925e-17
112,0.99424195,0.91832346,0.8507323,0.7439058,0.9621112,0.88811374,1.1534026e-18,4.5454544e-17,9.090909e-17,1.0,1.0,9.25926e-18
113,0.99461526,0.93325394,0.87163955,0.7600376,0.968978,0.901251,1.1520737e-18,4.1666666e-17,1e-16,1.0,1.0,9.009009e-18
114,0.9946792,0.9158262,0.8471771,0.76125944,0.9655207,0.8957717,1.1534026e-18,4.7619047e-17,6.666667e-17,1.0,1.0,7.407407e-18
115,0.9946313,0.9384227,0.87571067,0.77413505,0.9657879,0.90103716,1.1534026e-18,4.347826e-17,7.1428575e-17,1.0,1.0,6.944444e-18
116,0.99442565,0.94512564,0.87752205,0.7584136,0.9673847,0.895537,1.1600928e-18,5e-17,7.692308e-17,1.0,1.0,6.7567566e-18
117,0.9947121,0.9688121,0.90618366,0.77908564,0.96863514,0.902503,1.1587485e-18,4.347826e-17,1e-16,1.0,1.0,6.4102564e-18
118,0.9946478,0.9718618,0.9004087,0.7730788,0.9680921,0.9082082,1.1587485e-18,5.5555554e-17,7.1428575e-17,1.0,1.0,6.944444e-18
119,0.99473095,0.9714637,0.9008408,0.8073596,0.966645,0.9058076,1.1574074e-18,4.7619047e-17,1.25e-16,1.0,1.0,7.462687e-18
120,0.99443287,0.968194,0.9005805,0.8069123,0.96279323,0.90733147,1.1614402e-18,4.7619047e-17,1.4285715e-16,1.0,1.0,8e-18
121,0.99450296,0.97302157,0.91179615,0.8128342,0.9594461,0.9221326,1.1641443e-18,3.4482758e-17,3.3333333e-16,1.0,1.0,8.064516e-18
122,0.9943542,0.97140867,0.9149295,0.8255072,0.95762545,0.9212712,1.1600928e-18,2.0408164e-17,5e-16,1.0,1.0,6.7114093e-18
123,0.994165,0.9691138,0.9180534,0.8418637,0.95424837,0.91844225,1.150748e-18,1.6129033e-17,1.0,1.0,1.0,5.5555555e-18
124,0.99452555,0.97301817,0.92177254,0.87498546,0.9510078,0.9242386,1.1402509e-18,1.4084507e-17,1.0,1.0,1.0,5.263158e-18
125,0.99443465,0.9713012,0.9260985,0.88212407,0.94911593,0.92482287,1.1363637e-18,1.2345679e-17,1.0,1.0,1.0,5.102041e-18
126,0.9946101,0.9783308,0.9372599,0.8862895,0.9526378,0.92985195,1.1376564e-18,1.1627907e-17,1.0,1.0,1.0,5.2910054e-18
127,0.994706,0.9726845,0.93813026,0.88246125,0.9525735,0.9280603,1.1363637e-18,1.0869565e-17,1.0,1.0,1.0,6.5789475e-18
