,Image,F1,Jaccard,Recall,Precision
77,.\files\images\images\heart14-slice077_axial.png,0.9728222222222223,0.9470826212058931,0.9728222222222223,0.9728222222222223
78,.\files\images\images\heart14-slice078_axial.png,0.9744527777777777,0.9501783600625141,0.9744527777777777,0.9744527777777777
79,.\files\images\images\heart14-slice079_axial.png,0.9750277777777778,0.9512723922057509,0.9750277777777778,0.9750277777777778
80,.\files\images\images\heart14-slice080_axial.png,0.9744694444444445,0.9502100538745527,0.9744694444444445,0.9744694444444445
81,.\files\images\images\heart14-slice081_axial.png,0.9770694444444444,0.9551669359547053,0.9770694444444444,0.9770694444444444
82,.\files\images\images\heart14-slice082_axial.png,0.9758472222222222,0.9528336429840383,0.9758472222222222,0.9758472222222222
83,.\files\images\images\heart14-slice083_axial.png,0.9788166666666667,0.9585121835778754,0.9788166666666667,0.9788166666666667
84,.\files\images\images\heart14-slice084_axial.png,0.9771222222222222,0.9552678173779858,0.9771222222222222,0.9771222222222222
85,.\files\images\images\heart14-slice085_axial.png,0.9777194444444445,0.9564100961629907,0.9777194444444445,0.9777194444444445
86,.\files\images\images\heart14-slice086_axial.png,0.9760527777777778,0.9532256708109413,0.9760527777777778,0.9760527777777778
87,.\files\images\images\heart14-slice087_axial.png,0.9796472222222222,0.9601063902190691,0.9796472222222222,0.9796472222222222
88,.\files\images\images\heart14-slice088_axial.png,0.98055,0.9618421697974397,0.98055,0.98055
89,.\files\images\images\heart14-slice089_axial.png,0.9819166666666667,0.9644757305394123,0.9819166666666667,0.9819166666666667
90,.\files\images\images\heart14-slice090_axial.png,0.9820388888888889,0.9647115967101996,0.9820388888888889,0.9820388888888889
91,.\files\images\images\heart14-slice091_axial.png,0.9836888888888888,0.967901342546027,0.9836888888888888,0.9836888888888888
92,.\files\images\images\heart14-slice092_axial.png,0.9834583333333333,0.9674550149608558,0.9834583333333333,0.9834583333333333
93,.\files\images\images\heart14-slice093_axial.png,0.9839777777777777,0.968460882307911,0.9839777777777777,0.9839777777777777
94,.\files\images\images\heart14-slice094_axial.png,0.9842861111111111,0.9690584345438484,0.9842861111111111,0.9842861111111111
95,.\files\images\images\heart14-slice095_axial.png,0.9839833333333333,0.9684716458063352,0.9839833333333333,0.9839833333333333
96,.\files\images\images\heart14-slice096_axial.png,0.98415,0.968794605502781,0.98415,0.98415
97,.\files\images\images\heart14-slice097_axial.png,0.9821,0.9648295510364476,0.9821,0.9821
98,.\files\images\images\heart14-slice098_axial.png,0.9836166666666667,0.9677615073053146,0.9836166666666667,0.9836166666666667
99,.\files\images\images\heart14-slice099_axial.png,0.9838361111111111,0.9681864528633013,0.9838361111111111,0.9838361111111111
100,.\files\images\images\heart14-slice100_axial.png,0.9846888888888888,0.9698395675107794,0.9846888888888888,0.9846888888888888
101,.\files\images\images\heart14-slice101_axial.png,0.984725,0.9699096303957055,0.984725,0.984725
102,.\files\images\images\heart14-slice102_axial.png,0.9857694444444445,0.9719382235575409,0.9857694444444445,0.9857694444444445
103,.\files\images\images\heart14-slice103_axial.png,0.9851444444444445,0.9707238030590013,0.9851444444444445,0.9851444444444445
104,.\files\images\images\heart14-slice104_axial.png,0.9849527777777778,0.9703516804089575,0.9849527777777778,0.9849527777777778
105,.\files\images\images\heart14-slice105_axial.png,0.9841138888888888,0.9687246219091707,0.9841138888888888,0.9841138888888888
106,.\files\images\images\heart14-slice106_axial.png,0.9838555555555556,0.9682241151192416,0.9838555555555556,0.9838555555555556
107,.\files\images\images\heart14-slice107_axial.png,0.9833194444444444,0.967186240625128,0.9833194444444444,0.9833194444444444
108,.\files\images\images\heart14-slice108_axial.png,0.9823833333333334,0.9653766152939057,0.9823833333333334,0.9823833333333334
109,.\files\images\images\heart14-slice109_axial.png,0.9832333333333333,0.9670196374127135,0.9832333333333333,0.9832333333333333
110,.\files\images\images\heart14-slice110_axial.png,0.9823388888888889,0.9652907811484941,0.9823388888888889,0.9823388888888889
111,.\files\images\images\heart14-slice111_axial.png,0.9815722222222222,0.9638113213722677,0.9815722222222222,0.9815722222222222
